Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;Semana epidemiológica;Ano epidemiológico;População;CO_UF;DS_UF_SIGLA;Grupo Jurídico;escala
;;;;;;;;1,22000000000000e+02;1,22000000000000e+02;1,18000000000000e+02;;;40;2025;9268836;23;CE;0;casos
;;;;;;;;1,26000000000000e+02;1,26000000000000e+02;1,23000000000000e+02;;;41;2025;9268836;23;CE;0;casos
;;;;;;;;1,21000000000000e+02;1,21000000000000e+02;1,17000000000000e+02;;;42;2025;9268836;23;CE;0;casos
;;;;;;;;1,03000000000000e+02;1,03000000000000e+02;1,06000000000000e+02;;;43;2025;9268836;23;CE;0;casos
;;;;;;;;9,50000000000000e+01;9,50000000000000e+01;9,10000000000000e+01;-1,0;;44;2025;9268836;23;CE;0;casos
;;;;;;;;7,60000000000000e+01;7,60000000000000e+01;8,50000000000000e+01;-1,0;;45;2025;9268836;23;CE;0;casos
;;;;;;;;8,40000000000000e+01;8,40000000000000e+01;7,90000000000000e+01;-1,0;;46;2025;9268836;23;CE;0;casos
;;;;;;;;7,80000000000000e+01;7,80000000000000e+01;7,60000000000000e+01;-1,0;;47;2025;9268836;23;CE;0;casos
;;;;;;;;6,70000000000000e+01;6,70000000000000e+01;7,70000000000000e+01;-1,0;;48;2025;9268836;23;CE;0;casos
8,70000000000000e+01;8,70000000000000e+01;8,70000000000000e+01;88,000000000000000;8,70000000000000e+01;88,000000000000000;8,70000000000000e+01;89,000000000000000;8,70000000000000e+01;8,70000000000000e+01;8,10000000000000e+01;-1,0;;49;2025;9268836;23;CE;0;casos
9,00000000000000e+01;9,10000000000000e+01;9,00000000000000e+01;91,000000000000000;9,00000000000000e+01;92,000000000000000;9,00000000000000e+01;92,000000000000000;9,00000000000000e+01;9,00000000000000e+01;8,80000000000000e+01;1,0;;50;2025;9268836;23;CE;0;casos
8,80000000000000e+01;8,90000000000000e+01;8,80000000000000e+01;90,000000000000000;8,80000000000000e+01;90,000000000000000;8,80000000000000e+01;91,000000000000000;8,80000000000000e+01;8,80000000000000e+01;8,40000000000000e+01;1,0;;51;2025;9268836;23;CE;0;casos
7,40000000000000e+01;7,50000000000000e+01;7,40000000000000e+01;76,000000000000000;7,40000000000000e+01;77,000000000000000;7,40000000000000e+01;77,000000000000000;7,40000000000000e+01;7,50000000000000e+01;7,70000000000000e+01;1,0;-1,0;52;2025;9268836;23;CE;0;casos
6,70000000000000e+01;6,90000000000000e+01;6,70000000000000e+01;70,000000000000000;6,70000000000000e+01;71,000000000000000;6,70000000000000e+01;71,000000000000000;6,70000000000000e+01;6,80000000000000e+01;7,30000000000000e+01;-1,0;-1,0;53;2025;9268836;23;CE;0;casos
7,40000000000000e+01;7,60000000000000e+01;7,30000000000000e+01;77,000000000000000;7,30000000000000e+01;78,000000000000000;7,30000000000000e+01;78,000000000000000;7,30000000000000e+01;7,50000000000000e+01;6,90000000000000e+01;-1,0;0,0;1;2026;9302211;23;CE;0;casos
6,20000000000000e+01;6,40000000000000e+01;6,10000000000000e+01;66,000000000000000;6,10000000000000e+01;66,000000000000000;6,00000000000000e+01;67,000000000000000;6,00000000000000e+01;6,30000000000000e+01;6,00000000000000e+01;-1,0;-1,0;2;2026;9302211;23;CE;0;casos
4,20000000000000e+01;4,50000000000000e+01;4,10000000000000e+01;46,000000000000000;4,00000000000000e+01;47,000000000000000;4,00000000000000e+01;48,000000000000000;3,90000000000000e+01;4,30000000000000e+01;5,30000000000000e+01;-1,0;-1,0;3;2026;9302211;23;CE;0;casos
5,00000000000000e+01;5,40000000000000e+01;4,90000000000000e+01;56,000000000000000;4,80000000000000e+01;57,000000000000000;4,80000000000000e+01;58,000000000000000;4,60000000000000e+01;5,20000000000000e+01;5,60000000000000e+01;-1,0;-1,0;4;2026;9302211;23;CE;0;casos
7,10000000000000e+01;7,50000000000000e+01;6,90000000000000e+01;77,000000000000000;6,80000000000000e+01;78,000000000000000;6,70000000000000e+01;80,000000000000000;6,40000000000000e+01;7,30000000000000e+01;7,40000000000000e+01;-1,0;1,0;5;2026;9302211;23;CE;0;casos
9,60000000000000e+01;1,02000000000000e+02;9,30000000000000e+01;105,000000000000000;9,10000000000000e+01;108,000000000000000;9,00000000000000e+01;109,000000000000000;8,10000000000000e+01;9,80000000000000e+01;8,40000000000000e+01;1,0;1,0;6;2026;9302211;23;CE;0;casos
7,40000000000000e+01;9,00000000000000e+01;6,80000000000000e+01;99,000000000000000;6,40000000000000e+01;104,000000000000000;6,00000000000000e+01;109,000000000000000;2,70000000000000e+01;8,20000000000000e+01;;1,0;0,5;7;2026;9302211;23;CE;0;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;;;;1;2020;3407618;24;RN;0;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;2,00000000000000e+00;;;2;2020;3407618;24;RN;0;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;3;2020;3407618;24;RN;0;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;4;2020;3407618;24;RN;0;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;5;2020;3407618;24;RN;0;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;6;2020;3407618;24;RN;0;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;3,00000000000000e+00;;;7;2020;3407618;24;RN;0;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;8;2020;3407618;24;RN;0;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;6,00000000000000e+00;;;9;2020;3407618;24;RN;0;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,60000000000000e+01;;;10;2020;3407618;24;RN;0;casos
;;;;;;;;3,50000000000000e+01;3,50000000000000e+01;4,50000000000000e+01;;;11;2020;3407618;24;RN;0;casos
;;;;;;;;8,80000000000000e+01;8,80000000000000e+01;6,30000000000000e+01;;;12;2020;3407618;24;RN;0;casos
;;;;;;;;6,50000000000000e+01;6,50000000000000e+01;7,80000000000000e+01;;;13;2020;3407618;24;RN;0;casos
;;;;;;;;8,00000000000000e+01;8,00000000000000e+01;7,30000000000000e+01;;;14;2020;3407618;24;RN;0;casos
;;;;;;;;7,50000000000000e+01;7,50000000000000e+01;7,90000000000000e+01;;;15;2020;3407618;24;RN;0;casos
;;;;;;;;8,30000000000000e+01;8,30000000000000e+01;9,00000000000000e+01;;;16;2020;3407618;24;RN;0;casos
;;;;;;;;1,13000000000000e+02;1,13000000000000e+02;1,29000000000000e+02;;;17;2020;3407618;24;RN;0;casos
;;;;;;;;1,90000000000000e+02;1,90000000000000e+02;1,69000000000000e+02;;;18;2020;3407618;24;RN;0;casos
;;;;;;;;2,04000000000000e+02;2,04000000000000e+02;2,23000000000000e+02;;;19;2020;3407618;24;RN;0;casos
;;;;;;;;2,76000000000000e+02;2,76000000000000e+02;2,61000000000000e+02;;;20;2020;3407618;24;RN;0;casos
;;;;;;;;3,03000000000000e+02;3,03000000000000e+02;3,03000000000000e+02;;;21;2020;3407618;24;RN;0;casos
;;;;;;;;3,29000000000000e+02;3,29000000000000e+02;3,48000000000000e+02;;;22;2020;3407618;24;RN;0;casos
;;;;;;;;4,12000000000000e+02;4,12000000000000e+02;3,69000000000000e+02;;;23;2020;3407618;24;RN;0;casos
;;;;;;;;3,66000000000000e+02;3,66000000000000e+02;3,81000000000000e+02;;;24;2020;3407618;24;RN;0;casos
;;;;;;;;3,66000000000000e+02;3,66000000000000e+02;3,36000000000000e+02;;;25;2020;3407618;24;RN;0;casos
;;;;;;;;2,76000000000000e+02;2,76000000000000e+02;3,01000000000000e+02;;;26;2020;3407618;24;RN;0;casos
;;;;;;;;2,62000000000000e+02;2,62000000000000e+02;2,52000000000000e+02;;;27;2020;3407618;24;RN;0;casos
;;;;;;;;2,17000000000000e+02;2,17000000000000e+02;2,30000000000000e+02;;;28;2020;3407618;24;RN;0;casos
;;;;;;;;2,10000000000000e+02;2,10000000000000e+02;2,05000000000000e+02;;;29;2020;3407618;24;RN;0;casos
;;;;;;;;1,88000000000000e+02;1,88000000000000e+02;1,85000000000000e+02;;;30;2020;3407618;24;RN;0;casos
;;;;;;;;1,56000000000000e+02;1,56000000000000e+02;1,59000000000000e+02;;;31;2020;3407618;24;RN;0;casos
;;;;;;;;1,34000000000000e+02;1,34000000000000e+02;1,43000000000000e+02;;;32;2020;3407618;24;RN;0;casos
;;;;;;;;1,38000000000000e+02;1,38000000000000e+02;1,29000000000000e+02;;;33;2020;3407618;24;RN;0;casos
;;;;;;;;1,15000000000000e+02;1,15000000000000e+02;1,23000000000000e+02;;;34;2020;3407618;24;RN;0;casos
;;;;;;;;1,17000000000000e+02;1,17000000000000e+02;1,20000000000000e+02;;;35;2020;3407618;24;RN;0;casos
;;;;;;;;1,28000000000000e+02;1,28000000000000e+02;1,15000000000000e+02;;;36;2020;3407618;24;RN;0;casos
;;;;;;;;1,01000000000000e+02;1,01000000000000e+02;1,07000000000000e+02;;;37;2020;3407618;24;RN;0;casos
;;;;;;;;9,10000000000000e+01;9,10000000000000e+01;9,10000000000000e+01;;;38;2020;3407618;24;RN;0;casos
;;;;;;;;8,10000000000000e+01;8,10000000000000e+01;8,60000000000000e+01;;;39;2020;3407618;24;RN;0;casos
;;;;;;;;8,70000000000000e+01;8,70000000000000e+01;8,00000000000000e+01;;;40;2020;3407618;24;RN;0;casos
;;;;;;;;7,10000000000000e+01;7,10000000000000e+01;7,50000000000000e+01;;;41;2020;3407618;24;RN;0;casos
;;;;;;;;6,70000000000000e+01;6,70000000000000e+01;8,00000000000000e+01;;;42;2020;3407618;24;RN;0;casos
;;;;;;;;1,02000000000000e+02;1,02000000000000e+02;8,70000000000000e+01;;;43;2020;3407618;24;RN;0;casos
;;;;;;;;9,10000000000000e+01;9,10000000000000e+01;1,00000000000000e+02;;;44;2020;3407618;24;RN;0;casos
;;;;;;;;1,06000000000000e+02;1,06000000000000e+02;1,12000000000000e+02;;;45;2020;3407618;24;RN;0;casos
;;;;;;;;1,40000000000000e+02;1,40000000000000e+02;1,43000000000000e+02;;;46;2020;3407618;24;RN;0;casos
;;;;;;;;1,83000000000000e+02;1,83000000000000e+02;1,60000000000000e+02;;;47;2020;3407618;24;RN;0;casos
;;;;;;;;1,56000000000000e+02;1,56000000000000e+02;1,87000000000000e+02;;;48;2020;3407618;24;RN;0;casos
;;;;;;;;2,22000000000000e+02;2,22000000000000e+02;1,97000000000000e+02;;;49;2020;3407618;24;RN;0;casos
;;;;;;;;2,12000000000000e+02;2,12000000000000e+02;2,02000000000000e+02;;;50;2020;3407618;24;RN;0;casos
;;;;;;;;1,71000000000000e+02;1,71000000000000e+02;1,92000000000000e+02;;;51;2020;3407618;24;RN;0;casos
;;;;;;;;1,94000000000000e+02;1,94000000000000e+02;1,98000000000000e+02;;;52;2020;3407618;24;RN;0;casos
;;;;;;;;2,29000000000000e+02;2,29000000000000e+02;2,11000000000000e+02;;;53;2020;3407618;24;RN;0;casos
;;;;;;;;2,09000000000000e+02;2,09000000000000e+02;2,08000000000000e+02;;;1;2021;3419382;24;RN;0;casos
;;;;;;;;1,87000000000000e+02;1,87000000000000e+02;1,95000000000000e+02;;;2;2021;3419382;24;RN;0;casos
;;;;;;;;1,90000000000000e+02;1,90000000000000e+02;1,86000000000000e+02;;;3;2021;3419382;24;RN;0;casos
;;;;;;;;1,81000000000000e+02;1,81000000000000e+02;2,09000000000000e+02;;;4;2021;3419382;24;RN;0;casos
;;;;;;;;2,57000000000000e+02;2,57000000000000e+02;2,65000000000000e+02;;;5;2021;3419382;24;RN;0;casos
;;;;;;;;3,58000000000000e+02;3,58000000000000e+02;3,51000000000000e+02;;;6;2021;3419382;24;RN;0;casos
;;;;;;;;4,38000000000000e+02;4,38000000000000e+02;4,16000000000000e+02;;;7;2021;3419382;24;RN;0;casos
;;;;;;;;4,52000000000000e+02;4,52000000000000e+02;4,88000000000000e+02;;;8;2021;3419382;24;RN;0;casos
;;;;;;;;5,74000000000000e+02;5,74000000000000e+02;5,44000000000000e+02;;;9;2021;3419382;24;RN;0;casos
;;;;;;;;6,05000000000000e+02;6,05000000000000e+02;5,45000000000000e+02;;;10;2021;3419382;24;RN;0;casos
;;;;;;;;4,55000000000000e+02;4,55000000000000e+02;4,97000000000000e+02;;;11;2021;3419382;24;RN;0;casos
;;;;;;;;4,32000000000000e+02;4,32000000000000e+02;4,52000000000000e+02;;;12;2021;3419382;24;RN;0;casos
;;;;;;;;4,70000000000000e+02;4,70000000000000e+02;4,46000000000000e+02;;;13;2021;3419382;24;RN;0;casos
;;;;;;;;4,37000000000000e+02;4,37000000000000e+02;4,30000000000000e+02;;;14;2021;3419382;24;RN;0;casos
;;;;;;;;3,84000000000000e+02;3,84000000000000e+02;4,00000000000000e+02;;;15;2021;3419382;24;RN;0;casos
;;;;;;;;3,80000000000000e+02;3,80000000000000e+02;3,99000000000000e+02;;;16;2021;3419382;24;RN;0;casos
;;;;;;;;4,33000000000000e+02;4,33000000000000e+02;4,24000000000000e+02;;;17;2021;3419382;24;RN;0;casos
;;;;;;;;4,58000000000000e+02;4,58000000000000e+02;4,71000000000000e+02;;;18;2021;3419382;24;RN;0;casos
;;;;;;;;5,22000000000000e+02;5,22000000000000e+02;4,96000000000000e+02;;;19;2021;3419382;24;RN;0;casos
;;;;;;;;5,08000000000000e+02;5,08000000000000e+02;4,76000000000000e+02;;;20;2021;3419382;24;RN;0;casos
;;;;;;;;3,98000000000000e+02;3,98000000000000e+02;4,38000000000000e+02;;;21;2021;3419382;24;RN;0;casos
;;;;;;;;4,07000000000000e+02;4,07000000000000e+02;3,70000000000000e+02;;;22;2021;3419382;24;RN;0;casos
;;;;;;;;3,05000000000000e+02;3,05000000000000e+02;3,24000000000000e+02;;;23;2021;3419382;24;RN;0;casos
;;;;;;;;2,61000000000000e+02;2,61000000000000e+02;2,56000000000000e+02;;;24;2021;3419382;24;RN;0;casos
;;;;;;;;2,02000000000000e+02;2,02000000000000e+02;2,11000000000000e+02;;;25;2021;3419382;24;RN;0;casos
;;;;;;;;1,70000000000000e+02;1,70000000000000e+02;1,74000000000000e+02;;;26;2021;3419382;24;RN;0;casos
;;;;;;;;1,51000000000000e+02;1,51000000000000e+02;1,47000000000000e+02;;;27;2021;3419382;24;RN;0;casos
;;;;;;;;1,20000000000000e+02;1,20000000000000e+02;1,25000000000000e+02;;;28;2021;3419382;24;RN;0;casos
;;;;;;;;1,03000000000000e+02;1,03000000000000e+02;9,80000000000000e+01;;;29;2021;3419382;24;RN;0;casos
;;;;;;;;7,00000000000000e+01;7,00000000000000e+01;8,70000000000000e+01;;;30;2021;3419382;24;RN;0;casos
;;;;;;;;8,80000000000000e+01;8,80000000000000e+01;7,70000000000000e+01;;;31;2021;3419382;24;RN;0;casos
;;;;;;;;7,30000000000000e+01;7,30000000000000e+01;8,10000000000000e+01;;;32;2021;3419382;24;RN;0;casos
;;;;;;;;8,20000000000000e+01;8,20000000000000e+01;7,00000000000000e+01;;;33;2021;3419382;24;RN;0;casos
;;;;;;;;5,50000000000000e+01;5,50000000000000e+01;6,50000000000000e+01;;;34;2021;3419382;24;RN;0;casos
;;;;;;;;5,80000000000000e+01;5,80000000000000e+01;5,70000000000000e+01;;;35;2021;3419382;24;RN;0;casos
;;;;;;;;5,70000000000000e+01;5,70000000000000e+01;5,60000000000000e+01;;;36;2021;3419382;24;RN;0;casos
;;;;;;;;5,20000000000000e+01;5,20000000000000e+01;5,60000000000000e+01;;;37;2021;3419382;24;RN;0;casos
;;;;;;;;6,00000000000000e+01;6,00000000000000e+01;6,50000000000000e+01;;;38;2021;3419382;24;RN;0;casos
;;;;;;;;8,30000000000000e+01;8,30000000000000e+01;7,40000000000000e+01;;;39;2021;3419382;24;RN;0;casos
;;;;;;;;7,90000000000000e+01;7,90000000000000e+01;8,30000000000000e+01;;;40;2021;3419382;24;RN;0;casos
;;;;;;;;8,70000000000000e+01;8,70000000000000e+01;8,00000000000000e+01;;;41;2021;3419382;24;RN;0;casos
;;;;;;;;7,50000000000000e+01;7,50000000000000e+01;8,50000000000000e+01;;;42;2021;3419382;24;RN;0;casos
;;;;;;;;9,20000000000000e+01;9,20000000000000e+01;8,70000000000000e+01;;;43;2021;3419382;24;RN;0;casos
;;;;;;;;9,40000000000000e+01;9,40000000000000e+01;8,60000000000000e+01;;;44;2021;3419382;24;RN;0;casos
;;;;;;;;7,30000000000000e+01;7,30000000000000e+01;8,00000000000000e+01;;;45;2021;3419382;24;RN;0;casos
;;;;;;;;7,20000000000000e+01;7,20000000000000e+01;6,60000000000000e+01;;;46;2021;3419382;24;RN;0;casos
;;;;;;;;5,30000000000000e+01;5,30000000000000e+01;6,40000000000000e+01;;;47;2021;3419382;24;RN;0;casos
;;;;;;;;6,70000000000000e+01;6,70000000000000e+01;6,10000000000000e+01;;;48;2021;3419382;24;RN;0;casos
;;;;;;;;6,40000000000000e+01;6,40000000000000e+01;6,50000000000000e+01;;;49;2021;3419382;24;RN;0;casos
;;;;;;;;6,50000000000000e+01;6,50000000000000e+01;6,90000000000000e+01;;;50;2021;3419382;24;RN;0;casos
;;;;;;;;7,90000000000000e+01;7,90000000000000e+01;9,40000000000000e+01;;;51;2021;3419382;24;RN;0;casos
;;;;;;;;1,37000000000000e+02;1,37000000000000e+02;1,28000000000000e+02;;;52;2021;3419382;24;RN;0;casos
;;;;;;;;1,67000000000000e+02;1,67000000000000e+02;1,59000000000000e+02;;;1;2022;3427955;24;RN;0;casos
;;;;;;;;1,74000000000000e+02;1,74000000000000e+02;1,93000000000000e+02;;;2;2022;3427955;24;RN;0;casos
;;;;;;;;2,39000000000000e+02;2,39000000000000e+02;2,05000000000000e+02;;;3;2022;3427955;24;RN;0;casos
;;;;;;;;2,03000000000000e+02;2,03000000000000e+02;2,05000000000000e+02;;;4;2022;3427955;24;RN;0;casos
;;;;;;;;1,74000000000000e+02;1,74000000000000e+02;1,54000000000000e+02;;;5;2022;3427955;24;RN;0;casos
;;;;;;;;8,50000000000000e+01;8,50000000000000e+01;1,01000000000000e+02;;;6;2022;3427955;24;RN;0;casos
;;;;;;;;4,30000000000000e+01;4,30000000000000e+01;5,30000000000000e+01;;;7;2022;3427955;24;RN;0;casos
;;;;;;;;3,10000000000000e+01;3,10000000000000e+01;4,10000000000000e+01;;;8;2022;3427955;24;RN;0;casos
;;;;;;;;4,80000000000000e+01;4,80000000000000e+01;4,00000000000000e+01;;;9;2022;3427955;24;RN;0;casos
;;;;;;;;4,20000000000000e+01;4,20000000000000e+01;4,80000000000000e+01;;;10;2022;3427955;24;RN;0;casos
;;;;;;;;5,50000000000000e+01;5,50000000000000e+01;4,80000000000000e+01;;;11;2022;3427955;24;RN;0;casos
;;;;;;;;4,70000000000000e+01;4,70000000000000e+01;4,90000000000000e+01;;;12;2022;3427955;24;RN;0;casos
;;;;;;;;4,40000000000000e+01;4,40000000000000e+01;4,30000000000000e+01;;;13;2022;3427955;24;RN;0;casos
;;;;;;;;3,80000000000000e+01;3,80000000000000e+01;4,80000000000000e+01;;;14;2022;3427955;24;RN;0;casos
;;;;;;;;6,10000000000000e+01;6,10000000000000e+01;5,20000000000000e+01;;;15;2022;3427955;24;RN;0;casos
;;;;;;;;5,80000000000000e+01;5,80000000000000e+01;5,80000000000000e+01;;;16;2022;3427955;24;RN;0;casos
;;;;;;;;5,40000000000000e+01;5,40000000000000e+01;6,00000000000000e+01;;;17;2022;3427955;24;RN;0;casos
;;;;;;;;6,80000000000000e+01;6,80000000000000e+01;6,60000000000000e+01;;;18;2022;3427955;24;RN;0;casos
;;;;;;;;7,70000000000000e+01;7,70000000000000e+01;6,90000000000000e+01;;;19;2022;3427955;24;RN;0;casos
;;;;;;;;6,30000000000000e+01;6,30000000000000e+01;6,50000000000000e+01;;;20;2022;3427955;24;RN;0;casos
;;;;;;;;5,60000000000000e+01;5,60000000000000e+01;6,60000000000000e+01;;;21;2022;3427955;24;RN;0;casos
;;;;;;;;8,00000000000000e+01;8,00000000000000e+01;8,20000000000000e+01;;;22;2022;3427955;24;RN;0;casos
;;;;;;;;1,11000000000000e+02;1,11000000000000e+02;9,30000000000000e+01;;;23;2022;3427955;24;RN;0;casos
;;;;;;;;8,80000000000000e+01;8,80000000000000e+01;1,02000000000000e+02;;;24;2022;3427955;24;RN;0;casos
;;;;;;;;1,07000000000000e+02;1,07000000000000e+02;1,00000000000000e+02;;;25;2022;3427955;24;RN;0;casos
;;;;;;;;1,04000000000000e+02;1,04000000000000e+02;9,80000000000000e+01;;;26;2022;3427955;24;RN;0;casos
;;;;;;;;8,40000000000000e+01;8,40000000000000e+01;8,80000000000000e+01;;;27;2022;3427955;24;RN;0;casos
;;;;;;;;7,70000000000000e+01;7,70000000000000e+01;7,20000000000000e+01;;;28;2022;3427955;24;RN;0;casos
;;;;;;;;5,60000000000000e+01;5,60000000000000e+01;5,80000000000000e+01;;;29;2022;3427955;24;RN;0;casos
;;;;;;;;4,00000000000000e+01;4,00000000000000e+01;4,90000000000000e+01;;;30;2022;3427955;24;RN;0;casos
;;;;;;;;5,10000000000000e+01;5,10000000000000e+01;4,10000000000000e+01;;;31;2022;3427955;24;RN;0;casos
;;;;;;;;3,30000000000000e+01;3,30000000000000e+01;4,00000000000000e+01;;;32;2022;3427955;24;RN;0;casos
;;;;;;;;3,70000000000000e+01;3,70000000000000e+01;3,80000000000000e+01;;;33;2022;3427955;24;RN;0;casos
;;;;;;;;4,30000000000000e+01;4,30000000000000e+01;4,20000000000000e+01;;;34;2022;3427955;24;RN;0;casos
;;;;;;;;4,70000000000000e+01;4,70000000000000e+01;3,80000000000000e+01;;;35;2022;3427955;24;RN;0;casos
;;;;;;;;2,30000000000000e+01;2,30000000000000e+01;3,00000000000000e+01;;;36;2022;3427955;24;RN;0;casos
;;;;;;;;2,00000000000000e+01;2,00000000000000e+01;1,90000000000000e+01;;;37;2022;3427955;24;RN;0;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,70000000000000e+01;;;38;2022;3427955;24;RN;0;casos
;;;;;;;;1,70000000000000e+01;1,70000000000000e+01;2,00000000000000e+01;;;39;2022;3427955;24;RN;0;casos
;;;;;;;;2,90000000000000e+01;2,90000000000000e+01;2,40000000000000e+01;;;40;2022;3427955;24;RN;0;casos
;;;;;;;;2,70000000000000e+01;2,70000000000000e+01;2,90000000000000e+01;;;41;2022;3427955;24;RN;0;casos
;;;;;;;;3,00000000000000e+01;3,00000000000000e+01;2,80000000000000e+01;;;42;2022;3427955;24;RN;0;casos
;;;;;;;;2,80000000000000e+01;2,80000000000000e+01;3,00000000000000e+01;;;43;2022;3427955;24;RN;0;casos
;;;;;;;;3,30000000000000e+01;3,30000000000000e+01;3,20000000000000e+01;;;44;2022;3427955;24;RN;0;casos
;;;;;;;;3,60000000000000e+01;3,60000000000000e+01;3,60000000000000e+01;;;45;2022;3427955;24;RN;0;casos
;;;;;;;;4,00000000000000e+01;4,00000000000000e+01;5,10000000000000e+01;;;46;2022;3427955;24;RN;0;casos
;;;;;;;;7,60000000000000e+01;7,60000000000000e+01;6,00000000000000e+01;;;47;2022;3427955;24;RN;0;casos
;;;;;;;;6,50000000000000e+01;6,50000000000000e+01;6,80000000000000e+01;;;48;2022;3427955;24;RN;0;casos
;;;;;;;;6,30000000000000e+01;6,30000000000000e+01;6,00000000000000e+01;;;49;2022;3427955;24;RN;0;casos
;;;;;;;;5,30000000000000e+01;5,30000000000000e+01;4,90000000000000e+01;;;50;2022;3427955;24;RN;0;casos
;;;;;;;;3,20000000000000e+01;3,20000000000000e+01;3,40000000000000e+01;;;51;2022;3427955;24;RN;0;casos
;;;;;;;;1,70000000000000e+01;1,70000000000000e+01;2,40000000000000e+01;;;52;2022;3427955;24;RN;0;casos
;;;;;;;;2,20000000000000e+01;2,20000000000000e+01;1,80000000000000e+01;;;1;2023;3436278;24;RN;0;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,80000000000000e+01;;;2;2023;3436278;24;RN;0;casos
;;;;;;;;1,70000000000000e+01;1,70000000000000e+01;1,80000000000000e+01;;;3;2023;3436278;24;RN;0;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;1,50000000000000e+01;;;4;2023;3436278;24;RN;0;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;1,60000000000000e+01;;;5;2023;3436278;24;RN;0;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;1,40000000000000e+01;;;6;2023;3436278;24;RN;0;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;2,00000000000000e+01;;;7;2023;3436278;24;RN;0;casos
;;;;;;;;2,50000000000000e+01;2,50000000000000e+01;1,80000000000000e+01;;;8;2023;3436278;24;RN;0;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;2,00000000000000e+01;;;9;2023;3436278;24;RN;0;casos
;;;;;;;;2,00000000000000e+01;2,00000000000000e+01;2,10000000000000e+01;;;10;2023;3436278;24;RN;0;casos
;;;;;;;;2,60000000000000e+01;2,60000000000000e+01;2,50000000000000e+01;;;11;2023;3436278;24;RN;0;casos
;;;;;;;;2,90000000000000e+01;2,90000000000000e+01;2,80000000000000e+01;;;12;2023;3436278;24;RN;0;casos
;;;;;;;;2,90000000000000e+01;2,90000000000000e+01;3,10000000000000e+01;;;13;2023;3436278;24;RN;0;casos
;;;;;;;;3,50000000000000e+01;3,50000000000000e+01;4,10000000000000e+01;;;14;2023;3436278;24;RN;0;casos
;;;;;;;;5,80000000000000e+01;5,80000000000000e+01;6,00000000000000e+01;;;15;2023;3436278;24;RN;0;casos
;;;;;;;;8,60000000000000e+01;8,60000000000000e+01;6,80000000000000e+01;;;16;2023;3436278;24;RN;0;casos
;;;;;;;;6,10000000000000e+01;6,10000000000000e+01;8,20000000000000e+01;;;17;2023;3436278;24;RN;0;casos
;;;;;;;;9,90000000000000e+01;9,90000000000000e+01;7,80000000000000e+01;;;18;2023;3436278;24;RN;0;casos
;;;;;;;;7,50000000000000e+01;7,50000000000000e+01;8,40000000000000e+01;;;19;2023;3436278;24;RN;0;casos
